Sentence,AFINN Score of Sentence,Sentence Word Count,Total AFINN Score,Total Words
402,-3.3000000000000007,31,126.80038702417205,16040
403,3.0,23,129.80038702417204,16063
404,-10.0,16,119.80038702417204,16079
405,-1.0,22,118.80038702417204,16101
406,6.0,20,124.80038702417204,16121
407,0.6,27,125.40038702417203,16148
408,3.4555555555555557,104,128.85594257972758,16252
409,1.8111111111111111,20,130.66705369083869,16272
410,4.4222222222222225,23,135.0892759130609,16295
411,-5.688888888888889,39,129.400387024172,16334
412,-4.5,12,124.900387024172,16346
413,0.0,4,124.900387024172,16350
414,-2.0,16,122.900387024172,16366
415,-2.8,64,120.10038702417201,16430
416,1.5,19,121.60038702417201,16449
417,-2.0,30,119.60038702417201,16479
418,-4.5,31,115.10038702417201,16510
419,2.6,24,117.700387024172,16534
420,-0.3999999999999999,9,117.300387024172,16543
421,5.0,72,122.300387024172,16615
422,2.866666666666667,80,125.16705369083866,16695
423,4.0,69,129.16705369083866,16764
424,-1.666666666666666,57,127.50038702417199,16821
425,-1.5,20,126.00038702417199,16841
426,12.533333333333331,87,138.53372035750533,16928
427,-6.5,41,132.03372035750533,16969
428,0.09999999999999998,12,132.13372035750533,16981
429,3.5,19,135.63372035750533,17000
430,-1.0,13,134.63372035750533,17013
431,-3.0,19,131.63372035750533,17032
432,-6.111111111111111,38,125.52260924639421,17070
433,22.333333333333336,85,147.85594257972755,17155
434,2.0,15,149.85594257972755,17170
435,4.0,57,153.85594257972755,17227
436,-7.0,65,146.85594257972755,17292
437,8.1,56,154.95594257972755,17348
438,3.642857142857143,45,158.5987997225847,17393
439,3.4000000000000004,56,161.9987997225847,17449
440,5.0,46,166.9987997225847,17495
441,3.0,14,169.9987997225847,17509
442,7.0888888888888895,44,177.0876886114736,17553
443,7.388888888888889,31,184.47657750036248,17584
444,1.0,26,185.47657750036248,17610
445,2.0,11,187.47657750036248,17621
446,0.0,47,187.47657750036248,17668
447,-2.0,19,185.47657750036248,17687
448,4.0,31,189.47657750036248,17718
449,17.333333333333336,60,206.80991083369582,17778
450,1.0,39,207.80991083369582,17817
451,-1.7538461538461538,56,206.05606467984967,17873
452,-2.0,3,204.05606467984967,17876
453,0.7428571428571428,26,204.7989218227068,17902
454,0.0,4,204.7989218227068,17906
455,0.0,3,204.7989218227068,17909
456,-0.5,14,204.2989218227068,17923
457,-3.0,4,201.2989218227068,17927
458,2.7,18,203.9989218227068,17945
459,3.5,18,207.4989218227068,17963
460,2.2,17,209.69892182270678,17980
461,-1.0,47,208.69892182270678,18027
462,5.0,11,213.69892182270678,18038
463,1.1,35,214.79892182270677,18073
464,4.0,25,218.79892182270677,18098
465,1.6,32,220.39892182270677,18130
466,9.0,54,229.39892182270677,18184
467,5.111111111111111,47,234.51003293381788,18231
468,11.0,41,245.51003293381788,18272
469,9.0,44,254.51003293381788,18316
470,6.5,32,261.0100329338179,18348
471,19.5,48,280.5100329338179,18396
472,13.375000000000002,36,293.8850329338179,18432
473,1.166666666666667,44,295.0516996004846,18476
474,3.3333333333333335,38,298.3850329338179,18514
475,0.4500000000000002,42,298.8350329338179,18556
476,2.125,30,300.9600329338179,18586
477,-0.875,10,300.0850329338179,18596
478,-3.0,37,297.0850329338179,18633
479,7.5,65,304.5850329338179,18698
480,0.6333333333333329,48,305.2183662671512,18746
481,1.5499999999999998,36,306.76836626715124,18782
482,-10.121428571428572,26,296.64693769572267,18808
483,5.0,25,301.64693769572267,18833
484,3.5,29,305.14693769572267,18862
485,-5.0,25,300.14693769572267,18887
486,3.533333333333333,32,303.68027102905603,18919
487,-1.0,13,302.68027102905603,18932
488,0.6,8,303.28027102905605,18940
489,8.5,64,311.78027102905605,19004
490,0.5,10,312.28027102905605,19014
491,-0.5,28,311.78027102905605,19042
492,-3.452380952380952,60,308.3278900766751,19102
493,11.0,43,319.3278900766751,19145
494,3.875,14,323.2028900766751,19159
495,2.378571428571429,21,325.5814615052465,19180
496,0.7952380952380951,56,326.37669960048464,19236
497,-0.833333333333333,44,325.5433662671513,19280
498,-10.3,31,315.2433662671513,19311
499,1.106521739130435,28,316.34988800628173,19339
500,1.0,24,317.34988800628173,19363
501,-6.0,31,311.34988800628173,19394
502,4.0,25,315.34988800628173,19419
503,8.4,15,323.7498880062817,19434
504,-2.8,47,320.9498880062817,19481
505,-2.0,31,318.9498880062817,19512
506,-5.25,13,313.6998880062817,19525
507,-6.8,39,306.8998880062817,19564
508,-4.0,21,302.8998880062817,19585
509,-2.0,14,300.8998880062817,19599
510,-5.0,34,295.8998880062817,19633
511,-3.4,13,292.4998880062817,19646
512,-5.0,34,287.4998880062817,19680
513,3.0,12,290.4998880062817,19692
514,-2.8333333333333335,34,287.6665546729484,19726
515,-3.0,20,284.6665546729484,19746
516,6.0,26,290.6665546729484,19772
517,-2.0,12,288.6665546729484,19784
518,-9.830555555555556,50,278.8359991173928,19834
519,-6.4,42,272.43599911739284,19876
520,5.0,18,277.43599911739284,19894
521,-2.0,16,275.43599911739284,19910
522,0.0,23,275.43599911739284,19933
523,9.666666666666668,36,285.1026657840595,19969
524,4.0,8,289.1026657840595,19977
525,-15.944444444444441,116,273.15822133961507,20093
526,3.3333333333333335,11,276.4915546729484,20104
527,0.6666666666666667,15,277.15822133961507,20119
528,7.0,39,284.15822133961507,20158
529,-4.0,28,280.15822133961507,20186
530,-5.333333333333334,31,274.82488800628175,20217
531,3.0,24,277.82488800628175,20241
532,10.333333333333332,38,288.15822133961507,20279
533,11.7,28,299.85822133961506,20307
534,8.166666666666666,30,308.02488800628174,20337
535,10.5,36,318.52488800628174,20373
536,-10.757575757575758,35,307.767312248706,20408
537,5.833333333333334,18,313.6006455820393,20426
538,-1.0,21,312.6006455820393,20447
539,6.2,27,318.8006455820393,20474
540,0.0,4,318.8006455820393,20478
541,2.0,11,320.8006455820393,20489
542,0.5454545454545454,32,321.34610012749386,20521
543,1.0,35,322.34610012749386,20556
544,-1.0,38,321.34610012749386,20594
545,8.714285714285715,26,330.0603858417796,20620
546,12.181818181818182,35,342.24220402359776,20655
547,-4.333333333333333,32,337.90887069026445,20687
548,6.0,10,343.90887069026445,20697
549,8.333333333333332,19,352.24220402359776,20716
550,-4.5,35,347.74220402359776,20751
551,4.0,49,351.74220402359776,20800
552,-10.222222222222221,19,341.51998180137554,20819
553,1.5555555555555556,15,343.0755373569311,20834
554,-0.33333333333333337,13,342.74220402359776,20847
555,18.0,63,360.74220402359776,20910
556,-7.5,36,353.24220402359776,20946
557,4.166666666666666,18,357.40887069026445,20964
558,7.199999999999999,41,364.60887069026444,21005
559,0.5952380952380951,18,365.2041087855025,21023
560,17.65,113,382.8541087855025,21136
561,-11.777777777777779,100,371.0763310077247,21236
562,0.5,27,371.5763310077247,21263
563,8.333333333333332,56,379.90966434105803,21319
564,-4.0,16,375.90966434105803,21335
565,-7.0,34,368.90966434105803,21369
566,-4.0,25,364.90966434105803,21394
567,-8.277777777777779,44,356.63188656328026,21438
568,-4.0,38,352.63188656328026,21476
569,-6.288888888888889,25,346.34299767439137,21501
570,-3.5,24,342.84299767439137,21525
571,0.5,22,343.34299767439137,21547
572,-3.0,21,340.34299767439137,21568
573,-3.0,22,337.34299767439137,21590
574,-2.0,20,335.34299767439137,21610
575,-2.25,17,333.09299767439137,21627
576,0.2,6,333.29299767439136,21633
577,-3.5,18,329.79299767439136,21651
578,1.6,16,331.3929976743914,21667
579,3.0,26,334.3929976743914,21693
580,4.25,23,338.6429976743914,21716
581,-1.0,37,337.6429976743914,21753
582,0.0,21,337.6429976743914,21774
583,-1.625,25,336.0179976743914,21799
584,-6.133333333333333,61,329.88466434105806,21860
585,6.0,79,335.88466434105806,21939
586,1.5037878787878785,45,337.38845221984593,21984
587,2.6,43,339.98845221984595,22027
588,0.33333333333333337,16,340.32178555317927,22043
589,-2.0,27,338.32178555317927,22070
590,-5.0,31,333.32178555317927,22101
591,2.0,15,335.32178555317927,22116
592,14.5,116,349.82178555317927,22232
593,1.0,16,350.82178555317927,22248
594,0.0,23,350.82178555317927,22271
595,2.0,11,352.82178555317927,22282
596,-0.25,58,352.57178555317927,22340
597,1.0,18,353.57178555317927,22358
598,0.0,10,353.57178555317927,22368
599,-5.25,44,348.32178555317927,22412
600,-1.0,14,347.32178555317927,22426
601,3.0555555555555554,37,350.3773411087348,22463
602,-1.0,17,349.3773411087348,22480
603,0.0,21,349.3773411087348,22501
604,-1.0,53,348.3773411087348,22554
605,0.0,6,348.3773411087348,22560
606,-4.5,41,343.8773411087348,22601
607,6.333333333333333,45,350.2106744420681,22646
608,-0.33333333333333304,45,349.8773411087348,22691
609,1.3333333333333333,14,351.2106744420681,22705
610,0.16666666666666652,26,351.3773411087348,22731
611,1.0,23,352.3773411087348,22754
612,-3.0,50,349.3773411087348,22804
613,2.0,34,351.3773411087348,22838
614,0.0,29,351.3773411087348,22867
615,-5.5,48,345.8773411087348,22915
616,4.0,46,349.8773411087348,22961
617,1.0833333333333335,22,350.9606744420681,22983
618,-2.6666666666666665,21,348.29400777540144,23004
619,6.5,71,354.79400777540144,23075
620,2.0,13,356.79400777540144,23088
621,6.0,26,362.79400777540144,23114
622,8.5,40,371.29400777540144,23154
623,2.5,45,373.79400777540144,23199
624,6.0,9,379.79400777540144,23208
625,-4.666666666666667,4,375.12734110873475,23212
626,-6.0,24,369.12734110873475,23236
627,-0.3333333333333335,34,368.79400777540144,23270
628,-1.3333333333333335,30,367.4606744420681,23300
629,-5.5,31,361.9606744420681,23331
630,1.3333333333333333,36,363.29400777540144,23367
631,-3.25,26,360.04400777540144,23393
632,4.0,89,364.04400777540144,23482
633,3.0,7,367.04400777540144,23489
634,-1.8472222222222223,140,365.1967855531792,23629
635,2.0,22,367.1967855531792,23651
636,7.333333333333334,16,374.5301188865125,23667
637,0.0,1,374.5301188865125,23668
638,0.5,11,375.0301188865125,23679
639,-3.2,16,371.83011888651254,23695
640,0.0,2,371.83011888651254,23697
641,0.0,1,371.83011888651254,23698
642,-2.5,14,369.33011888651254,23712
643,1.0,8,370.33011888651254,23720
644,5.0,11,375.33011888651254,23731
645,0.0,2,375.33011888651254,23733
646,-2.0,20,373.33011888651254,23753
647,0.0,1,373.33011888651254,23754
648,-0.5,28,372.83011888651254,23782
649,-10.066666666666666,58,362.7634522198459,23840
650,1.5,44,364.2634522198459,23884
651,-5.0,50,359.2634522198459,23934
652,0.20000000000000018,30,359.46345221984586,23964
653,-2.2083333333333357,148,357.25511888651255,24112
654,-4.0,52,353.25511888651255,24164
655,-2.8,36,350.45511888651254,24200
